region_grid,province,node,Resource,technology,cluster,R_ID,COAL,GAS,NUCLEAR,HYDRO,ONWIND,OFFWIND,SOLAR,PUMPED,BATTERY,OTHER,Commit,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,Cap_Size,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,status,start_year,retired_year
SouthernGrid,Guangxi,Guangxi,Qinzhou power station Phase II Unit 3,ultra_supercritical_coal,1,G100000111994,1,0,0,0,0,0,0,0,0,0,1,1050,1,1050,1050,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2016,
SouthernGrid,Guangxi,Guangxi,Qinzhou power station Phase II Unit 4,ultra_supercritical_coal,1,G100000111995,1,0,0,0,0,0,0,0,0,0,1,1050,1,1050,1050,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2016,
SouthernGrid,Guangxi,Guangxi,Qinzhou-III power station Phase III Unit 1,ultra_supercritical_coal,1,G100000114825,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2023,
SouthernGrid,Guangxi,Guangxi,Qinzhou-III power station Phase III Unit 2,ultra_supercritical_coal,1,G100000114826,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2024,
NortheastChina,Heilongjiang,Heilongjiang,Qitaihe power station Unit 1,conventional_steam_coal,1,G100000102149,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2001,
NortheastChina,Heilongjiang,Heilongjiang,Qitaihe power station Unit 2,conventional_steam_coal,1,G100000102150,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2002,
NortheastChina,Heilongjiang,Heilongjiang,Qitaihe power station Unit 3,conventional_steam_coal,1,G100000102151,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008,
NortheastChina,Heilongjiang,Heilongjiang,Qitaihe power station Unit 4,conventional_steam_coal,1,G100000102152,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008,
Neimenggu,Inner Mongolia,NM_WEST,Qixiaying power station Unit 1,supercritical_coal,1,G100000103863,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2023,
Neimenggu,Inner Mongolia,NM_WEST,Qixiaying power station Unit 2,supercritical_coal,1,G100000103864,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2023,
EastChina,Fujian,Fujian,Quanhui A cogen power station Unit 1,conventional_steam_coal,1,G100000114753,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2021,
EastChina,Fujian,Fujian,Quanhui A cogen power station Unit 2,conventional_steam_coal,1,G100000114754,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2021,
MiddleChina,Henan,Henan,Qudong power station Unit 1,conventional_steam_coal,1,G100000108396,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
MiddleChina,Henan,Henan,Qudong power station Unit 2,conventional_steam_coal,1,G100000108397,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
SouthernGrid,Yunnan,Yunnan,Qujing power station Unit 1,conventional_steam_coal,1,G100000108403,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1997,
SouthernGrid,Yunnan,Yunnan,Qujing power station Unit 2,conventional_steam_coal,1,G100000108404,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1998,
SouthernGrid,Yunnan,Yunnan,Qujing power station Unit 3,conventional_steam_coal,1,G100000108405,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003,
SouthernGrid,Yunnan,Yunnan,Qujing power station Unit 4,conventional_steam_coal,1,G100000108406,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2004,
NorthChina,Hebei,HEBEI_SOUTH,Renqiu power station Phase I Unit 1,supercritical_coal,1,G100000108540,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2013,
NorthChina,Hebei,HEBEI_SOUTH,Renqiu power station Phase I Unit 2,supercritical_coal,1,G100000108541,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2013,
NorthChina,Shandong,Shandong,Rizhao Iron and Steel cogen power station Unit 1,conventional_steam_coal,1,G100000113051,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
NorthChina,Shandong,Shandong,Rizhao Iron and Steel cogen power station Unit 2,conventional_steam_coal,1,G100000113052,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
NorthChina,Shandong,Shandong,Rizhao power station Phase I Unit 1,conventional_steam_coal,1,G100000108601,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2000,
NorthChina,Shandong,Shandong,Rizhao power station Phase I Unit 2,conventional_steam_coal,1,G100000108602,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2000,
NorthChina,Shandong,Shandong,Rizhao power station Phase II Unit 3,supercritical_coal,1,G100000108603,1,0,0,0,0,0,0,0,0,0,1,680,1,680,680,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2008,
NorthChina,Shandong,Shandong,Rizhao power station Phase II Unit 4,supercritical_coal,1,G100000108604,1,0,0,0,0,0,0,0,0,0,1,680,1,680,680,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2009,
NorthChina,Shandong,Shandong,Rizhao Sunshine cogen power station Unit 4,conventional_steam_coal,1,G100000114442,1,0,0,0,0,0,0,0,0,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
NorthChina,Shandong,Shandong,Rizhao Sunshine cogen power station Unit 5,conventional_steam_coal,1,G100000114443,1,0,0,0,0,0,0,0,0,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
NorthChina,Shandong,Shandong,Rongcheng Haoyang cogen power station Unit 2,conventional_steam_coal,1,G100000113733,1,0,0,0,0,0,0,0,0,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2018,
NorthChina,Shandong,Shandong,Rongcheng Haoyang cogen power station Unit 3,conventional_steam_coal,1,G100000113734,1,0,0,0,0,0,0,0,0,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2018,
NorthChina,Shanxi,Shanxi,Ronghai power station Unit 1,conventional_steam_coal,1,G100000108620,1,0,0,0,0,0,0,0,0,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthChina,Shanxi,Shanxi,Ronghai power station Unit 2,conventional_steam_coal,1,G100000108621,1,0,0,0,0,0,0,0,0,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
EastChina,Jiangxi,Jiangxi,Ruijin power station Phase I Unit 1,supercritical_coal,1,G100000104501,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2008,
EastChina,Jiangxi,Jiangxi,Ruijin power station Phase I Unit 2,supercritical_coal,1,G100000104502,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2008,
EastChina,Jiangxi,Jiangxi,Ruijin power station Phase II Unit 3,ultra_supercritical_coal,1,G100000104503,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2021,
EastChina,Jiangxi,Jiangxi,Ruijin power station Phase II Unit 4,ultra_supercritical_coal,1,G100000104504,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2021,
NorthwestChina,Xinjiang,Xinjiang,Ruoqiang County Cogen power station Unit 1,supercritical_coal,1,G100000115497,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2024,
NorthwestChina,Xinjiang,Xinjiang,Ruoqiang County Cogen power station Unit 2,supercritical_coal,1,G100000115498,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2024,
Neimenggu,Inner Mongolia,NM_WEST,Salaqi power station Unit 1,conventional_steam_coal,1,G100000108732,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
Neimenggu,Inner Mongolia,NM_WEST,Salaqi power station Unit 2,conventional_steam_coal,1,G100000108733,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
NorthChina,Hebei,HEBEI_SOUTH,Sanhe Yanjiao power station Phase I Unit 1,conventional_steam_coal,1,G100000108789,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1999,
NorthChina,Hebei,HEBEI_SOUTH,Sanhe Yanjiao power station Phase I Unit 2,conventional_steam_coal,1,G100000108790,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2000,
NorthChina,Hebei,HEBEI_SOUTH,Sanhe Yanjiao power station Phase II Unit 3,conventional_steam_coal,1,G100000108791,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthChina,Hebei,HEBEI_SOUTH,Sanhe Yanjiao power station Phase II Unit 4,conventional_steam_coal,1,G100000108792,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
SouthernGrid,Guangdong,Guangdong,Sanshui Hengyi power station Unit 1,supercritical_coal,1,G100000108802,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2011,
SouthernGrid,Guangdong,Guangdong,Sanshui Hengyi power station Unit 2,supercritical_coal,1,G100000108803,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2011,
EastChina,Jiangxi,Jiangxi,Sateri Jiangxi Chemical Fiber Co captive power station Unit 3,conventional_steam_coal,1,G100000112901,1,0,0,0,0,0,0,0,0,0,1,40,1,40,40,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
EastChina,Jiangxi,Jiangxi,Sateri Jiangxi Chemical Fiber Co captive power station Unit 4,conventional_steam_coal,1,G100000114726,1,0,0,0,0,0,0,0,0,0,1,125,1,125,125,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2020,
NorthChina,Shanxi,Shanxi,SDIC Jincheng power station Unit 1,conventional_steam_coal,1,G100000108890,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
NorthChina,Shanxi,Shanxi,SDIC Jincheng power station Unit 2,conventional_steam_coal,1,G100000108891,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
NorthwestChina,Shaanxi,Shaanxi,Shaanmei Group Yulin Chemical captive power station Unit 1,conventional_steam_coal,1,G100000114934,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2022,
NorthwestChina,Shaanxi,Shaanxi,Shaanmei Group Yulin Chemical captive power station Unit 2,conventional_steam_coal,1,G100000114935,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2022,
NorthwestChina,Shaanxi,Shaanxi,Shaanmei Group Yulin Chemical captive power station Unit 3,conventional_steam_coal,1,G100000114936,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2022,
NorthwestChina,Shaanxi,Shaanxi,Shaanmei Group Yulin Chemical captive power station Unit 4,conventional_steam_coal,1,G100000114937,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2022,
NorthwestChina,Shaanxi,Shaanxi,Shaanxi Beiyuan power station Unit 1,conventional_steam_coal,1,G100000113540,1,0,0,0,0,0,0,0,0,0,1,125,1,125,125,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthwestChina,Shaanxi,Shaanxi,Shaanxi Beiyuan power station Unit 2,conventional_steam_coal,1,G100000113541,1,0,0,0,0,0,0,0,0,0,1,125,1,125,125,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthwestChina,Shaanxi,Shaanxi,Shaanxi Beiyuan power station Unit 3,conventional_steam_coal,1,G100000113542,1,0,0,0,0,0,0,0,0,0,1,125,1,125,125,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
NorthwestChina,Shaanxi,Shaanxi,Shaanxi Beiyuan power station Unit 4,conventional_steam_coal,1,G100000113543,1,0,0,0,0,0,0,0,0,0,1,125,1,125,125,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
NorthwestChina,Shaanxi,Shaanxi,Shaanxi Hongyuan power station Unit 3,conventional_steam_coal,1,G100000114060,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthwestChina,Shaanxi,Shaanxi,Shaanxi Hongyuan power station Unit 4,conventional_steam_coal,1,G100000114061,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthwestChina,Shaanxi,Shaanxi,Shaanxi Jingyi Chemical Company captive power station Unit 1,conventional_steam_coal,1,G100000114928,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2019,
NorthwestChina,Shaanxi,Shaanxi,Shaanxi Jingyi Chemical Company captive power station Unit 2,conventional_steam_coal,1,G100000114929,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2020,
NorthwestChina,Shaanxi,Shaanxi,Shaanxi Linbei power station Unit 1,supercritical_coal,1,G100000106334,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2019,
NorthwestChina,Shaanxi,Shaanxi,Shaanxi Linbei power station Unit 2,supercritical_coal,1,G100000106335,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2019,
NorthwestChina,Shaanxi,Shaanxi,Shaanxi Weinan cogeneration power station Unit 1,supercritical_coal,1,G100000110786,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2020,
NorthwestChina,Shaanxi,Shaanxi,Shaanxi Weinan cogeneration power station Unit 2,supercritical_coal,1,G100000110787,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2020,
NorthwestChina,Shaanxi,Shaanxi,Shaanxi Youser Yulin power station Unit 1,conventional_steam_coal,1,G100000108952,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
NorthwestChina,Shaanxi,Shaanxi,Shaanxi Youser Yulin power station Unit 2,conventional_steam_coal,1,G100000108953,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
NorthwestChina,Shaanxi,Shaanxi,Shaanxi Youser Yulin power station Unit 3,conventional_steam_coal,1,G100000108954,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
NorthwestChina,Shaanxi,Shaanxi,Shaanxi Youser Yulin power station Unit 4,conventional_steam_coal,1,G100000108955,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
NorthwestChina,Shaanxi,Shaanxi,Shaanxi Youser Yulin power station Unit 5,conventional_steam_coal,1,G100000108956,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
NorthChina,Hebei,HEBEI_SOUTH,Shahe power station Unit 1,supercritical_coal,1,G100000108963,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2013,
NorthChina,Hebei,HEBEI_SOUTH,Shahe power station Unit 2,supercritical_coal,1,G100000108964,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2013,
NorthChina,Shandong,Shandong,Shandong Binzhou Binbei cogen power station Unit 6,conventional_steam_coal,1,G100000114423,1,0,0,0,0,0,0,0,0,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2002,
NorthChina,Shandong,Shandong,Shandong Chenming Mill power station Unit 2,conventional_steam_coal,1,G100000108986,1,0,0,0,0,0,0,0,0,0,1,60,1,60,60,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2020,
NorthChina,Shandong,Shandong,Shandong Guangfu captive power station Unit 3,conventional_steam_coal,1,G100000115377,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
NorthChina,Shandong,Shandong,Shandong Haihua Weifang power station Unit 3-1,conventional_steam_coal,1,G100000108994,1,0,0,0,0,0,0,0,0,0,1,150,1,150,150,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
NorthChina,Shandong,Shandong,Shandong Hualu Hengsheng power station Unit 3,conventional_steam_coal,1,G100000112804,1,0,0,0,0,0,0,0,0,0,1,60,1,60,60,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003,
NorthChina,Shandong,Shandong,Shandong Huatai power station Unit 1,conventional_steam_coal,1,G100000108997,1,0,0,0,0,0,0,0,0,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
NorthChina,Shandong,Shandong,Shandong Huatai power station Unit 2,conventional_steam_coal,1,G100000108998,1,0,0,0,0,0,0,0,0,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
NorthChina,Shandong,Shandong,Shandong Jinling power station Unit 3,conventional_steam_coal,1,G100000109003,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
NorthChina,Shandong,Shandong,Shandong Jinling power station Unit 4,conventional_steam_coal,1,G100000109004,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
NorthChina,Shandong,Shandong,Shandong Lutai cogen power station Unit 5,conventional_steam_coal,1,G100000115692,1,0,0,0,0,0,0,0,0,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
NorthChina,Shandong,Shandong,Shandong Luxi power station Unit 1,ultra_supercritical_coal,1,G100000112938,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2022,
NorthChina,Shandong,Shandong,Shandong Luxi power station Unit 2,ultra_supercritical_coal,1,G100000112943,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2023,
NorthChina,Shandong,Shandong,Shandong Mingrui cogen power station Unit 1,conventional_steam_coal,1,G100001018843,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2020,
NorthChina,Shandong,Shandong,Shandong Steel Rizhao captive power station Unit 1,supercritical_coal,1,G100000114085,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2019,
NorthChina,Shandong,Shandong,Shandong Steel Rizhao captive power station Unit 2,supercritical_coal,1,G100000114086,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2020,
NorthChina,Shandong,Shandong,Shandong Xinfa Haoji power station Phase I Unit 1,supercritical_coal,1,G100000101490,1,0,0,0,0,0,0,0,0,0,1,360,1,360,360,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2011,
NorthChina,Shandong,Shandong,Shandong Xinfa Haoji power station Phase I Unit 2,supercritical_coal,1,G100000101491,1,0,0,0,0,0,0,0,0,0,1,360,1,360,360,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2012,
NorthChina,Shandong,Shandong,Shandong Xinfa Haoji power station Phase II Unit 3,supercritical_coal,1,G100000101492,1,0,0,0,0,0,0,0,0,0,1,360,1,360,360,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2014,
NorthChina,Shandong,Shandong,Shandong Xinfa Haoji power station Phase II Unit 4,supercritical_coal,1,G100000101493,1,0,0,0,0,0,0,0,0,0,1,360,1,360,360,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2014,
NorthChina,Shandong,Shandong,Shandong Xinfa Huayu power station Unit 2,conventional_steam_coal,1,G100000108990,1,0,0,0,0,0,0,0,0,0,1,155,1,155,155,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
NorthChina,Shandong,Shandong,Shandong Xinfa Xinyuan power station Unit 1,ultra_supercritical_coal,1,G100000111202,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2015,
NorthChina,Shandong,Shandong,Shandong Xinfa Xinyuan power station Unit 2,ultra_supercritical_coal,1,G100000111203,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2015,
NorthChina,Shandong,Shandong,Shandong Xinfa Xinyuan power station Unit 3,ultra_supercritical_coal,1,G100000111204,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2015,
NorthChina,Shandong,Shandong,Shandong Xinfa Xinyuan power station Unit 4,ultra_supercritical_coal,1,G100000111205,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2015,
NorthChina,Shandong,Shandong,Shandong Xinfa Xinyuan power station Unit 5,ultra_supercritical_coal,1,G100000111206,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2015,
NorthChina,Shandong,Shandong,Shandong Xinfa Xinyuan power station Unit 6,ultra_supercritical_coal,1,G100000111207,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2016,
NorthChina,Shandong,Shandong,Shandong Xinfa Xinyuan power station Unit 7,ultra_supercritical_coal,1,G100000113300,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2022,
NorthChina,Shandong,Shandong,Shandong Xinfa Xinyuan power station Unit 8,ultra_supercritical_coal,1,G100000113301,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2022,
NorthChina,Shandong,Shandong,Shandong Xinfa Xinyuan power station Unit 9,ultra_supercritical_coal,1,G100000113302,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2022,
NorthChina,Shandong,Shandong,Shandong Xingda cogen power station Unit 1,conventional_steam_coal,1,G100000113053,1,0,0,0,0,0,0,0,0,0,1,60,1,60,60,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2016,
NorthChina,Shandong,Shandong,Shandong Xingda cogen power station Unit 2,conventional_steam_coal,1,G100000113054,1,0,0,0,0,0,0,0,0,0,1,150,1,150,150,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2016,
NorthChina,Shandong,Shandong,Shandong Xingda cogen power station Unit 3,conventional_steam_coal,1,G100000113055,1,0,0,0,0,0,0,0,0,0,1,150,1,150,150,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2017,
